sta_code        sku_code        Length(CM)      Width(CM)       Height(CM)      Qty     volume
ODO1694002370270493     DD0204-001      34.2    20.8    12.2    1       8678.59
ODO169400429260775      DD0204-001      34.2    20.8    12.2    1       8678.59
ODO1693929242684358     DR0453-001      34.2    20.8    12.2    1       8678.59
TBNK2309165099  DV3949-101      34.2    20.8    12.2    1       8678.59
TBNK2309088546  DD0204-001      34.2    20.8    12.2    3       26035.8
TBNK2309109885  DD0204-001      34.2    20.8    12.2    3       26035.8
ODO169400429260775      DD0204-001      34.2    20.8    12.2    1       8678.59
ODO1694003991352317     DD0204-001      34.2    20.8    12.2    1       8678.59
ODO1694003396765353     DD0204-001      34.2    20.8    12.2    1       8678.59
ODO1694305080288875     DO5065-003      34.2    20.8    12.2    1       8678.59
ODO1694003396765353     DD0204-001      34.2    20.8    12.2    1       8678.59
BSIN2309049866  DD9304-007      34.2    20.8    12.2    1       8678.59
ODO1694003991352317     DD0204-001      34.2    20.8    12.2    1       8678.59
ODO1694003991352317     DD0204-001      34.2    20.8    12.2    1       8678.59
ODO1694003396765353     DD0204-001      34.2    20.8    12.2    1       8678.59
ODO1694226251218427     DJ3003-160      32      22.6    12      1       8678.4
ODO1694092441597935     DX4332-800      31.7    22.8    12      1       8673.12
ODO1694066810108875     FJ1054-100      34.9    20.7    12      1       8669.16
ODO1694296926735880     FN8892-191      32.8    22      12      1       8659.2
BSIN2309062146  553558-066      31.2    22.2    12.5    1       8658
ODO1694036689367559     DV8999-003      31.2    22.2    12.5    1       8658
BSIN2309076484  DV8999-003      31.2    22.2    12.5    1       8658
ODO1694253720718115     DV8999-003      31.2    22.2    12.5    1       8658
TBNK2309309047  FJ7736-141      33.7    21.4    12      1       8654.16
ODO169403452952672      FJ1054-100      33.7    21.4    12      1       8654.16
TBNK2309343371  FB8977-800      34.5    20.9    12      1       8652.6
TBBN2309047533  DX5544-002      31.4    22.2    12.4    1       8643.79
BSIN2309019950  FN3687-181      31.4    22.2    12.4    2       17287.6
ODO1694037743662724     FQ6870-141      33.4    21.5    12      1       8617.2
ODO1694037725834361     FQ6870-141      33.4    21.5    12      1       8617.2
ODO1694006643883526     FQ6870-141      33.4    21.5    12      1       8617.2
ODO1693882085796276     DZ2527-100      33.7    21.3    12      1       8613.72
ODO1693882085796276     DZ2527-100      33.7    21.3    12      1       8613.72
ODO1693882085796276     DZ2527-100      33.7    21.3    12      1       8613.72
ODO1693882085796276     DZ2527-100      33.7    21.3    12      1       8613.72
ODO1694095328032880     DZ5485-410      33      22.5    11.6    1       8613
ODO1694250966953114     DZ5485-400      33      22.5    11.6    1       8613
BSIN2309042096  DJ4891-061      33      22.5    11.6    1       8613
BSIN2309064954  DZ5485-410      33      22.5    11.6    2       17226
ODO1694095327504878     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309072391  DZ5485-410      33      22.5    11.6    2       17226
ODO1694124960945641     DZ5485-410      33      22.5    11.6    1       8613
ODO1694124960945641     DZ5485-410      33      22.5    11.6    1       8613
ODO1694124121057781     DZ5485-410      33      22.5    11.6    1       8613
ODO1694124121057781     DZ5485-410      33      22.5    11.6    1       8613
ODO1694227131472372     DZ5485-020      33      22.5    11.6    1       8613
BSIN2309064937  DZ5485-410      33      22.5    11.6    2       17226
ODO1694095328032880     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309064838  DZ5485-410      33      22.5    11.6    2       17226
BSIN2309063286  DZ5485-410      33      22.5    11.6    2       17226
ODO1694095686259707     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309064792  DZ5485-410      33      22.5    11.6    2       17226
ODO1694237174696377     DZ5485-410      33      22.5    11.6    1       8613
ODO1694237174696377     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309120222  DZ5485-020      33      22.5    11.6    1       8613
ODO1694237291916901     DZ5485-410      33      22.5    11.6    1       8613
ODO1694237291916901     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309064731  DZ5485-410      33      22.5    11.6    2       17226
BSIN2309032108  FD1437-031      33      22.5    11.6    1       8613
BSIN2309064752  DZ5485-410      33      22.5    11.6    2       17226
ODO1694237524975384     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309064871  DZ5485-410      33      22.5    11.6    2       17226
BSIN2309072402  DZ5485-410      33      22.5    11.6    2       17226
BSIN2309072388  DZ5485-410      33      22.5    11.6    2       17226
ODO1694237524975384     DZ5485-410      33      22.5    11.6    1       8613
ODO1694096041630499     DZ5485-410      33      22.5    11.6    1       8613
ODO1694224081973984     DZ5485-410      33      22.5    11.6    1       8613
ODO1694224081973984     DZ5485-410      33      22.5    11.6    1       8613
ODO1694095686608708     DZ5485-410      33      22.5    11.6    1       8613
ODO1694095327504878     DZ5485-410      33      22.5    11.6    1       8613
ODO1694124124169871     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309064858  DZ5485-410      33      22.5    11.6    2       17226
ODO1694096041630499     DZ5485-410      33      22.5    11.6    1       8613
ODO1694224205104159     DZ5485-410      33      22.5    11.6    1       8613
ODO1694095686608708     DZ5485-410      33      22.5    11.6    1       8613
ODO1694124124169871     DZ5485-410      33      22.5    11.6    1       8613
ODO1694095686259707     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309063278  DZ5485-410      33      22.5    11.6    2       17226
BSIN2309064847  DZ5485-410      33      22.5    11.6    2       17226
ODO1694224205104159     DZ5485-410      33      22.5    11.6    1       8613
BSIN2309063300  DZ5485-410      33      22.5    11.6    2       17226
ODO1694296937889124     DR6957-100      31.6    22.9    11.9    1       8611.32
ODO1694296937889124     DR6957-100      31.6    22.9    11.9    1       8611.32
ODO1694020430551209     AR4161-105      33.6    21      12.2    1       8608.32
ODO1694010353307955     AR4161-100      33.6    21      12.2    1       8608.32
BSIN2309033199  DH9522-001      33.6    21      12.2    1       8608.32
ODO1694150764551104     FD7039-600      33.6    21      12.2    1       8608.32
TBNK2309282571  DZ7534-300      33.6    21      12.2    1       8608.32
ODO1694317683047578     DH9522-001      33.6    21      12.2    1       8608.32
ODO1694187229499536     DZ7534-100      33.6    21      12.2    1       8608.32
BSIN2309042786  DH9522-001      33.6    21      12.2    1       8608.32
BSIN2309025912  FJ5437-133      32.9    21.8    12      1       8606.64
TBNK2309159917  FJ5437-133      32.9    21.8    12      3       25819.9
TBNK2309335080  FN8888-131      33.2    21.6    12      3       25816.3
ODO1694274530876211     FN8888-131      33.2    21.6    12      1       8605.44
ODO1694012811807421     DX4379-400      32      22.4    12      1       8601.6
ODO1694080927162373     DV5141-102      32      22.4    12      1       8601.6
BSIN2309143901  DV5141-106      32      22.4    12      1       8601.6
ODO1694124140019248     DV5141-102      32      22.4    12      1       8601.6
TBBJ2309043008  DV5141-102      32      22.4    12      1       8601.6
ODO1693865285964954     DV5141-106      32      22.4    12      1       8601.6
ODO1694210530490816     DV5141-102      32      22.4    12      1       8601.6
BSIN2309061127  DV5141-106      32      22.4    12      1       8601.6
TBBJ2309043045  DQ8423-301      32      22.4    12      1       8601.6
TBBJ2309026288  FJ7684-151      32      22.4    12      2       17203.2
ODO169401443081768      DQ8423-616      32      22.4    12      1       8601.6
ODO1694076949383466     DQ8423-616      32      22.4    12      1       8601.6
TBNK2309343371  DQ8423-616      32      22.4    12      1       8601.6
ODO1694267647210547     DV2629-108      32      22.4    12      1       8601.6
BSIN2309039728  DV5141-102      32      22.4    12      1       8601.6
TBBJ2309025355  DQ8423-616      32      22.4    12      1       8601.6
TBBJ2309035120  DV2629-108      32      22.4    12      1       8601.6
TBNK2309146029  DZ2536-600      33      21.7    12      1       8593.2
TBNK2309156323  DZ2536-600      33      21.7    12      1       8593.2
BSIN2309058107  DZ2536-600      33      21.7    12      1       8593.2
TBNK2309155597  FQ6848-101      33.3    21.5    12      1       8591.4
ODO169409206970154      DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694002764236587     DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694002763706564     DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694180209850590     DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694092010443916     DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694002632782921     DX4399-106      31.2    22.2    12.4    1       8588.74
TBBN2309059799  DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694091890633449     DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694092010305914     DX4399-106      31.2    22.2    12.4    1       8588.74
TBBN2309058311  DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694002704801249     DX4399-106      31.2    22.2    12.4    1       8588.74
ODO1694008442828675     DZ2536-600      33.1    21.6    12      1       8579.52
BSIN2309058587  DZ2536-600      33.1    21.6    12      1       8579.52
TBNK2309134036  DV4345-040      33.1    21.6    12      1       8579.52
BSIN2309073146  DV4345-040      33.1    21.6    12      1       8579.52
TBNK2309177227  DZ2536-600      33.1    21.6    12      1       8579.52
BSIN2309056791  DZ2536-600      33.1    21.6    12      1       8579.52
ODO1694009643013965     DZ1725-300      33.1    21.6    12      1       8579.52
TBNK2309121907  DZ2536-600      33.1    21.6    12      1       8579.52
ODO1694237528733475     FJ0329-100      33.4    21.4    12      1       8577.12
TBNK2309274813  FJ0329-100      33.4    21.4    12      1       8577.12
ODO1694002815239362     CW2288-001      34      21      12      1       8568
ODO16943365228712       CW2288-111      34      21      12      1       8568
ODO1694006211208572     CW2288-001      34      21      12      1       8568
TBNK2309161472  CW2288-111      34      21      12      1       8568
ODO1694002809304968     CW2288-001      34      21      12      1       8568
TBNK2309259264  CW2288-111      34      21      12      1       8568
ODO1694002763837570     CW2288-001      34      21      12      1       8568
ODO1694002763887573     CW2288-001      34      21      12      1       8568
TBNK2309151875  CW2288-111      34      21      12      1       8568
ODO1694006390511720     CW2288-001      34      21      12      1       8568
ODO1694002765696651     CW2288-001      34      21      12      1       8568
ODO1694002739895571     CW2288-001      34      21      12      1       8568
ODO169413588771880      CW2288-111      34      21      12      1       8568
ODO1694002750066995     CW2288-001      34      21      12      1       8568
TBNK2309269290  CW2288-111      34      21      12      1       8568
ODO169400333199445      CW2288-001      34      21      12      1       8568
ODO1694002374509889     CW2288-001      34      21      12      1       8568
ODO1694002970226462     CW2288-001      34      21      12      1       8568
ODO1694005309435951     CW2288-001      34      21      12      1       8568
ODO1694002293071675     CW2288-001      34      21      12      1       8568
ODO1694009215440871     CW2288-001      34      21      12      1       8568
ODO1693869241199697     DV3949-100      34      21      12      1       8568
ODO1693992365104234     CW2288-111      34      21      12      1       8568
ODO1694002799400310     CW2288-001      34      21      12      1       8568
ODO1694002815828397     CW2288-001      34      21      12      1       8568
ODO1694012751586844     CW2288-001      34      21      12      1       8568
ODO1694002787786629     CW2288-001      34      21      12      1       8568
ODO1694002571367175     DV3949-100      34      21      12      1       8568
ODO1694002819812635     CW2288-001      34      21      12      1       8568
ODO169400429247662      CW2288-001      34      21      12      1       8568
ODO1694010232164520     CW2288-001      34      21      12      1       8568
TBNK2309339277  DV4340-100      33.2    21.5    12      1       8565.6
TBNK2309229031  FN8927-621      33.2    21.5    12      1       8565.6
TBNK2309325614  FN3414-100      33.2    21.5    12      1       8565.6
ODO1694010412626754     DV9008-001      33.5    21.3    12      1       8562.6
TBNK2309277496  DV9008-001      33.5    21.3    12      1       8562.6
TBBJ2309052833  DC0774-501      30.8    22.2    12.5    1       8547
ODO1693920600620712     DQ5016-100      33.1    21.5    12      1       8539.8
ODO1693920600620712     DQ5016-100      33.1    21.5    12      1       8539.8
TBNK2309352000  FV0166-101      33.1    21.5    12      1       8539.8
BSIN2309134383  CZ0790-106      33      22.5    11.5    1       8538.75
ODO1693922884819118     CZ0326-100      33      22.5    11.5    1       8538.75
ODO169392288221791      CZ0326-100      33      22.5    11.5    1       8538.75
ODO1693923240890465     CZ0326-100      33      22.5    11.5    1       8538.75
ODO1694009044357814     CZ0790-001      33      22.5    11.5    1       8538.75
ODO1694296923161795     DX6865-700      33      22.5    11.5    1       8538.75
ODO169415879145499      CZ0790-101      33      22.5    11.5    1       8538.75
ODO1693972440437851     CZ0326-100      33      22.5    11.5    1       8538.75
ODO1694057570033133     DM0829-001      34      22      11.4    1       8527.2
ODO1694280349850979     DD1503-103      34      22      11.4    1       8527.2
ODO169401443077765      DD1503-103      34      22      11.4    1       8527.2
ODO1694323802074903     DD1503-101      34      22      11.4    1       8527.2
ODO1694028529693510     DV4345-040      32.8    21.6    12      1       8501.76
ODO1694028529693510     DV4345-040      32.8    21.6    12      1       8501.76
TBNK2309170807  DV4345-040      32.8    21.6    12      4       34007
ODO1694028529693510     DV4345-040      32.8    21.6    12      1       8501.76
ODO1694028529693510     DV4345-040      32.8    21.6    12      1       8501.76
ODO1694147520531634     FN7815-200      32.8    21.6    12      1       8501.76
TBNK2309210940  DV4345-040      32.8    21.6    12      1       8501.76
ODO1694068250362522     FJ1055-100      33.1    21.4    12      1       8500.08
ODO1694272971847672     FQ0256-131      33.1    21.4    12      1       8500.08
ODO1694027149712683     DJ2908-484      33.1    21.4    12      1       8500.08
ODO1694270767278216     DJ6159-200      32.7    21.3    12.2    1       8497.42
TBNK2309130713  DD1873-200      33.4    21.2    12      1       8496.96
ODO1694011429778443     844907-005      33.4    21.2    12      1       8496.96
ODO1694010052918133     DR0455-001      33.4    21.2    12      1       8496.96
TBNK2309178122  DR0455-001      33.4    21.2    12      1       8496.96
ODO1694008250100883     DR0455-001      33.4    21.2    12      1       8496.96
ODO1693796763178118     DJ7883-003      33.4    21.2    12      1       8496.96
TBBJ2309022926  DN1856-200      34.4    19.6    12.6    1       8495.42
TBNK2309157576  DZ2537-100      32.9    21.5    12      1       8488.2
ODO1693881733682525     DZ2527-100      32.9    21.5    12      1       8488.2
ODO1693881733682525     DZ2527-100      32.9    21.5    12      1       8488.2
ODO1693881733682525     DZ2527-100      32.9    21.5    12      1       8488.2
ODO1693881733682525     DZ2527-100      32.9    21.5    12      1       8488.2
TBNK2309138659  DZ2537-100      32.9    21.5    12      1       8488.2
ODO1694355007087951     DX9176-102      33.3    21.6    11.8    1       8487.5
TBNK2309124415  FQ6849-141      33.2    21.3    12      1       8485.92
ODO1694227922965757     FD4116-300      32.7    21.6    12      1       8475.84
ODO1694210532430862     FD4116-300      32.7    21.6    12      1       8475.84
BSIN2309143034  DZ2536-600      33      21.4    12      1       8474.4
TBNK2309156550  FQ6848-101      33      21.4    12      1       8474.4
TBNK2309148225  DV5477-700      33      21.4    12      1       8474.4
TBNK2309142113  FN8892-191      33      21.4    12      1       8474.4
TBNK2309204922  FV0166-101      32.8    21.5    12      1       8462.4
ODO1694002409874759     DZ2527-100      33.9    20.8    12      1       8461.44
BSIN2309022776  DV5477-700      33.1    21.3    12      1       8460.36
ODO1694184600305854     DV5477-700      33.1    21.3    12      1       8460.36
TBNK2309128476  DV5477-700      33.1    21.3    12      1       8460.36
TBBN2309038505  DX5544-002      31.2    22.2    12.2    1       8450.21
BSIN2309057928  FJ5437-133      32.6    21.6    12      1       8449.92
ODO1694037746936758     DV4345-040      32.9    21.4    12      1       8448.72
ODO1694011250342421     DV4345-040      32.9    21.4    12      1       8448.72
ODO1693909805244172     DQ5016-100      32.9    21.4    12      1       8448.72
ODO169386507509488      CW2288-111      34.4    20.8    11.8    1       8443.14
TBNK2309268831  CW2288-111      34.4    20.8    11.8    1       8443.14
TBNK2309101525  CW2288-111      34.4    20.8    11.8    1       8443.14
ODO1693879813177855     CW2288-111      34.4    20.8    11.8    1       8443.14
TBNK2309247115  FN9326-666      34.3    20.5    12      1       8437.8
TBNK2309160251  FN9326-666      34.3    20.5    12      1       8437.8
TBNK2309324592  AQ9214-006      31.5    22.7    11.8    1       8437.59
BSIN2309054722  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054478  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054786  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054622  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054712  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054829  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054671  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054818  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054704  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054825  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309054911  FQ6870-141      32.7    21.5    12      1       8436.6
ODO169425756445050      DV2916-401      32.7    21.5    12      1       8436.6
BSIN2309054677  FQ6870-141      32.7    21.5    12      1       8436.6
BSIN2309069895  DM3494-105      32.8    21.4    12      1       8423.04
ODO1694184600305854     DM3494-105      32.8    21.4    12      1       8423.04
ODO1693866512940825     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694008915752243     DX9655-100      31.6    22.2    12      1       8418.24
BSIN2309045942  DX9655-100      31.6    22.2    12      1       8418.24
ODO1694227922965757     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694075761996262     DX9655-100      31.6    22.2    12      1       8418.24
BSIN2309054490  DX9655-100      31.6    22.2    12      1       8418.24
ODO1694015656231983     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694037844573837     DX9655-100      31.6    22.2    12      1       8418.24
ODO169427220707447      DX9655-100      31.6    22.2    12      1       8418.24
ODO1693978681504139     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694210530490816     DX9655-100      31.6    22.2    12      1       8418.24
BSIN2309058126  CD7069-200      31.6    22.2    12      1       8418.24
ODO1693892883832880     DX9655-100      31.6    22.2    12      1       8418.24
TBBJ2309061674  DX9655-100      31.6    22.2    12      1       8418.24
ODO1694227922965757     DX9655-100      31.6    22.2    12      1       8418.24
ODO169389481051773      DX9655-100      31.6    22.2    12      1       8418.24
BSIN2309024689  DX9655-100      31.6    22.2    12      1       8418.24
ODO1693918089427660     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694160726475259     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694037854694964     DX9655-100      31.6    22.2    12      1       8418.24
TBBJ2309039288  DX9655-100      31.6    22.2    12      1       8418.24
ODO1694227922965757     DX9655-100      31.6    22.2    12      1       8418.24
ODO1693918089427660     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694070727675314     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694314806235906     DX9655-100      31.6    22.2    12      1       8418.24
ODO1694106770099453     DO9347-400      33.4    21      12      1       8416.8
ODO1693885806696365     FB2664-600      32.6    21.5    12      1       8410.8
ODO1694124127642989     DZ1725-300      32.6    21.5    12      1       8410.8
ODO1693866726126490     DZ2527-100      32.9    21.3    12      1       8409.24
ODO1693866726126490     DZ2527-100      32.9    21.3    12      1       8409.24
ODO1693881125104418     DZ2527-100      32.9    21.3    12      1       8409.24
ODO1693881125104418     DZ2527-100      32.9    21.3    12      1       8409.24
ODO1693881125104418     DZ2527-100      32.9    21.3    12      1       8409.24
ODO1693866726126490     DZ2527-100      32.9    21.3    12      1       8409.24
ODO1693866726126490     DZ2527-100      32.9    21.3    12      1       8409.24
ODO1693881125104418     DZ2527-100      32.9    21.3    12      1       8409.24
TBNK2309137589  FQ6870-141      32.4    21.6    12      1       8398.08
TBNK2309100465  FQ6848-101      32.7    21.4    12      1       8397.36
BSIN2309045333  DR2693-100      32.7    21.4    12      1       8397.36
TBNK2309152910  FQ6872-011      32.7    21.4    12      1       8397.36
TBNK2309138843  FQ3389-010      32.7    21.4    12      1       8397.36
ODO1694153761973211     FJ4555-100      32.6    21.4    12      1       8371.68
BSIN2309068913  FJ4555-100      32.6    21.4    12      1       8371.68
ODO1694296939174136     FN7197-100      32.6    21.4    12      1       8371.68
TBNK2309241225  DZ2784-100      33.7    20.7    12      1       8371.08
ODO169389481051773      FJ7737-101      32.9    21.2    12      1       8369.76
ODO1694070247887151     FJ1683-100      32.9    21.2    12      1       8369.76
ODO1693976402873191     DJ5631-600      33.2    21      12      1       8366.4
ODO1694308082205188     FQ6849-141      32.7    21.3    12      1       8358.12
TBBJ2309056211  DX9012-001      31.6    22.4    11.8    1       8352.51
BSIN2309141950  DX9012-001      31.6    22.4    11.8    1       8352.51
BSIN2309136982  DZ2840-100      32.8    21.2    12      1       8344.32
TBNK2309126690  DZ3477-800      32.8    21.2    12      1       8344.32
ODO1693906205805693     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309136144  FN7800-400      33.6    21.4    11.6    1       8340.86
ODO169425132246150      CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309113759  FD4116-001      33.6    21.4    11.6    1       8340.86
ODO169425132246150      CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309104566  DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694022470307384     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693867092869730     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693927568834853     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693864930364464     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693928047873214     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693928047873214     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309143123  CJ1671-106      33.6    21.4    11.6    1       8340.86
ODO1693864922599290     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309166093  DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693897921931400     DD1503-002      33.6    21.4    11.6    1       8340.86
ODO1694250246607413     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309341929  CT0079-101      33.6    21.4    11.6    1       8340.86
ODO1694250246607413     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694022469958375     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694002384340715     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693865884841213     DR9996-400      33.6    21.4    11.6    1       8340.86
ODO1694022470307384     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694022470307384     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694022470307384     DH2987-101      33.6    21.4    11.6    1       8340.86
TBNK2309271575  CJ1671-106      33.6    21.4    11.6    1       8340.86
ODO169401970971927      FD0385-121      33.6    21.4    11.6    1       8340.86
ODO1693885209640449     FD4116-200      33.6    21.4    11.6    1       8340.86
BSIN2309065149  DV7212-300      33.6    21.4    11.6    1       8340.86
ODO1694008611425985     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309061660  DC4068-101      33.6    21.4    11.6    1       8340.86
ODO1694250000330605     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694250000330605     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693876928304440     FD4116-200      33.6    21.4    11.6    1       8340.86
ODO1694037733615532     FN7808-001      33.6    21.4    11.6    1       8340.86
TBNK2309153920  DH2987-101      33.6    21.4    11.6    4       33363.5
ODO1693865650437241     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309187815  DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694251560289600     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694251560289600     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693922049658225     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309187815  DH2987-101      33.6    21.4    11.6    1       8340.86
TBNK2309132421  DV7183-100      33.6    21.4    11.6    1       8340.86
ODO1694012570361529     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694012570361529     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694012570361529     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694012570361529     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693867087821666     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693907047756686     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693907047756686     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309130403  CK2351-101      33.6    21.4    11.6    1       8340.86
ODO1693887124694748     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693887124694748     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694269309511782     CJ1679-101      33.6    21.4    11.6    1       8340.86
ODO169386495556818      CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO169386495556818      CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694053137717151     DR9996-400      33.6    21.4    11.6    1       8340.86
ODO1693928167240384     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693865086095323     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694251088716350     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693951331513669     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693951331513669     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693970404241618     DD1390-100      33.6    21.4    11.6    1       8340.86
ODO1693865081056204     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693866136330187     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693866136330187     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694007968062184     FD4116-001      33.6    21.4    11.6    1       8340.86
ODO1694007968062184     DD1390-100      33.6    21.4    11.6    1       8340.86
ODO1693865086095323     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693928167240384     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309263959  DD1503-101      33.6    21.4    11.6    1       8340.86
ODO1694012570379531     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694012570379531     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693983364278444     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694012570379531     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694012570379531     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693983364278444     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693867087821666     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694218561822183     FD6556-100      33.6    21.4    11.6    1       8340.86
ODO1694052590250746     FD4116-200      33.6    21.4    11.6    1       8340.86
ODO1694251923326406     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694251088716350     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693951337707822     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693951337707822     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693888082719156     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694251923326406     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309022571  CJ1671-106      33.6    21.4    11.6    1       8340.86
ODO1693888082719156     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694164682055227     DM3494-200      33.6    21.4    11.6    1       8340.86
TBNK2309183257  DH2987-101      33.6    21.4    11.6    1       8340.86
ODO169429540936988      DD1390-100      33.6    21.4    11.6    1       8340.86
TBNK2309212990  CJ1679-101      33.6    21.4    11.6    1       8340.86
ODO1693907526579332     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693907526579332     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694012750676771     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694012750676771     DH2987-101      33.6    21.4    11.6    1       8340.86
BSIN2309137437  CT2405-001      33.6    21.4    11.6    1       8340.86
ODO1693864968737309     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693866245308358     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693866245308358     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309142794  FN7808-001      33.6    21.4    11.6    1       8340.86
ODO1694009158863923     DV7409-100      33.6    21.4    11.6    1       8340.86
ODO169386507425976      CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694020789425213     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694020789425213     DH2987-101      33.6    21.4    11.6    1       8340.86
